entity_id_a,entity_id_b,name_a,name_b,bn_root_a,bn_root_b,province_a,province_b,total_flow_a,total_flow_b,edit_type,name_similarity_score
345226,371006,COMMISSION TO EVERY NATION,Commission to Every Nation,822138227,822138217,ON,ON,6180.0,6224.0,substitution,100.0
337725,340489,PRIMATE'S WORLD RELIEF & DEVELOPMENT FUND,Primates World Relief and Development Fund,866434600,866434604,ON,ON,5693.0,6668.0,substitution,96.1
311106,351339,CanadaHelps,Canada Helps,896668417,895668417,ON,ON,11750.0,600.0,substitution,95.7
312718,368169,Atlantic District United Pentecostal Church,Atlantic District United Pentecostal Church,019277877,009277877,NB,NB,7566.0,4775.0,substitution,100.0
307474,319323,Partners International,Partners International,118856462,118856662,ON,ON,11115.0,1200.0,substitution,100.0
323832,405374,KOLLEL EMES VEMONOH WIZNITZ,KOLLEL EMES VEMONOH WIZNITZ,888969197,886969197,,,8700.0,3600.0,substitution,100.0
345711,353473,Harvest Ministries,Harvest Ministries,869196711,086919671,,ON,10600.0,1660.0,insertion_deletion,100.0
377439,417221,FAITH CHRISTIAN FELLOWSHIP,FAITH CHRISTIAN FELLOWSHIP,140465880,014046588,NB,NB,1100.0,11100.0,insertion_deletion,100.0
319600,385654,Saskatchewan Synod ELCIC,Saskatchewan Synod ELCIC,000739865,030739865,SK,SK,9200.0,3000.0,substitution,100.0
325995,383284,Teen Challenge,TEEN CHALLENGE,108866663,108966663,ON,ON,10832.0,1330.0,substitution,100.0
321129,374867,SEND,SEND,119145066,119145060,ON,ON,11051.0,1100.0,substitution,100.0
325995,397530,Teen Challenge,TEEN CHALLENGE,108866663,108166663,ON,ON,10832.0,1230.0,substitution,100.0
324762,333877,NEW TRIBES MISSION,New Tribes Mission,107775139,107777139,ON,ON,10305.0,1755.0,substitution,100.0
335499,385844,Primates World Relief & Development Fund,PRIMATE'S WORLD RELIEF DEVELOPMENT FUND,866484640,866494640,ON,ON,11987.0,0.0,substitution,96.1
349764,378158,PENTECOSTAL CONQUERORS,Pentecostal Conquorers,119093389,119093089,ON,ON,11706.0,250.0,substitution,90.9
339315,370285,Municipality of South Bruce,Municipality of South Bruce,068829938,688299380,ON,ON,7400.0,4497.0,insertion_deletion,100.0
83379,389889,L'EGLISE EVANGELIQUE BAPTISTE L'ELIATHA,Église évangélique baptiste d'Éliatha,891934762,891834762,QC,,9889.0,2000.0,substitution,92.1
355971,362393,Seeds International,Seeds International,892780540,089278054,BC,BC,3115.0,8680.0,insertion_deletion,100.0
384681,411826,WORD AND DEED,WORD & DEED,881200941,981200941,ON,ON,9503.0,2285.0,substitution,100.0
341725,369332,Huron/Perth WMS Presbyterial,Huron Perth Presbyterial,019262855,009262855,ON,ON,8750.0,3000.0,substitution,92.3
321646,357144,Alzheimer Society,ALZHEIMER SOCIETY,106705333,106705363,MB,MB,8799.0,2905.0,substitution,100.0
348521,423869,Living Rock,THE LIVING ROCK,088345881,883458813,ON,ON,11325.0,300.0,insertion_deletion,100.0
382748,398469,Gospel for Asia,Gospel for Asia,107441854,107441814,ON,ON,2665.0,8911.0,substitution,100.0
328568,351571,NEW TRIBES MISSION,New Tribes Mission,107712137,107712139,ON,ON,9184.0,2345.0,substitution,100.0
339139,360841,KIDNEY FOUNDATION CANADA,Kidney Foundation of Canada,107567298,107567698,SK,SK,9525.0,2003.0,substitution,100.0
327576,415702,CANADIAN CANCER SOCIETY,CANADIAN CANCER SOCIETY,118821803,118824803,ON,ON,525.0,11000.0,substitution,100.0
309693,313461,Primates World Relief & Development Fund,PRIMATE'S WORLD RELIEF AND DEVELOPMENT FUND,866443640,866343640,ON,ON,10125.0,1390.0,substitution,96.1
353029,363133,Eastern Montréal United Pentecostal Church,Eastern Montréal United Pentecostal Church,183122777,183122677,QC,QC,6150.0,5300.0,substitution,100.0
320574,376652,Domestic Abuse Services,Domestic Abuse Services,889021593,889021583,BC,BC,11000.0,400.0,substitution,100.0
321401,386368,Action International,Action International,118777300,011877730,AB,AB,4500.0,6900.0,insertion_deletion,100.0
307198,323049,EVERGREEN BASICX NEEDS,Evergreen Basic Needs,012773455,012473455,MB,MB,150.0,11213.0,substitution,97.7
394473,403272,THE PRESBYTERIAN CHURCH IN CANADA,Presbyterian Church in Canada,107856019,010785601,ON,ON,4976.0,6300.0,insertion_deletion,100.0
359839,376611,The Presbyterian Church in Canada,Presbyterian Church in Canada,000010785,000107856,ON,ON,8075.0,3200.0,insertion_deletion,100.0
377762,412902,Baptist Union of Western Canada,Baptist Union of Western Canada,119250360,011925036,AB,AB,6704.0,4567.0,insertion_deletion,100.0
386321,394433,Samaritan's Purse,SAMARITAN'S PURSE,111913852,119138521,AB,AB,10808.0,453.0,insertion_deletion,100.0
327576,328477,CANADIAN CANCER SOCIETY,CANADIAN CANCER SOCIETY,118821803,118823803,ON,ON,525.0,10725.0,substitution,100.0
310420,402288,Jesse's Journey,JESSE'S JOURNEY,895097766,895097768,ON,ON,8650.0,2500.0,substitution,100.0
340758,340860,Anglican Network in Canada,Anglican Network in Canada,861081981,861981981,ON,ON,1000.0,10070.0,substitution,100.0
366339,382700,Canadian Association of Lutheran Congregations,CANADIAN ASSOCIATION OF LUTHERAN CONGREGATIONS,089252716,892527168,BC,BC,3000.0,8000.0,insertion_deletion,100.0
358512,411874,ALZHEIMER SOCIETY CANADA,Alzheimer Society of Canada,118784924,011878492,ON,ON,1000.0,10000.0,insertion_deletion,100.0
336787,338805,University of Toronto Ecumenical Chaplaincy,University of Toronto Ecumenical Chaplaincy,884113331,841133315,ON,ON,10000.0,1000.0,insertion_deletion,100.0
309686,369125,Cystic Fibrosis,Cystic Fibrosis,106845011,106846011,ON,ON,10870.0,100.0,substitution,100.0
308627,391555,"""RAINBOW SOCIETY OF ALBERTA THE""",Rainbow Society of Alberta,129988274,012998827,AB,,2308.0,8500.0,insertion_deletion,100.0
377310,400643,SPCA - Nova Scotia,NOVA SCOTIA SPCA,134704714,134704744,NS,NS,10500.0,300.0,substitution,100.0
323855,366907,World Vision,World Vision,011930485,119304853,ON,ON,10180.0,600.0,insertion_deletion,100.0
314516,364573,THE GIDEONS,THE GIDEONS,118082991,188082991,ON,ON,9760.0,1000.0,substitution,100.0
334717,360910,CHRISTIAN CHILDREN'S FUND,Christian Childrens Fund,006918543,006918541,ON,ON,10239.0,500.0,substitution,93.9
334717,414472,CHRISTIAN CHILDREN'S FUND,Christian Childrens Fund,006918543,069185430,ON,ON,10239.0,491.0,insertion_deletion,93.9
366874,389352,Teen Challenge,TEEN CHANLLENGE INC.,108066638,110806663,ON,ON,10000.0,650.0,insertion_deletion,96.6
403094,407696,CANADIAN RED CROSS,CANADIAN RED CROSS SOCIETY,119219884,119219881,ON,ON,10600.0,45.0,substitution,100.0
377123,380610,Red Deer Public Library,Red Deer Public Library,119122449,119102449,,,9958.0,661.0,substitution,100.0
320192,404317,AMI QUEBEC,AMI QUEBEC,896521071,896529071,QC,QC,610.0,10000.0,substitution,100.0
327437,418903,Effect:Hope The Leprosy Mission Canada,Effect Hope Leprosy Mission Canada,011924199,111924199,ON,ON,10286.0,319.0,substitution,100.0
315734,417199,CHRISTIANS FOR ISRAEL,CHRISTIANS FOR ISRAEL,869988484,869988489,ON,ON,8559.0,2000.0,substitution,100.0
309575,401545,Radio Bible Class Ministries,RADIO BIBLE CLASS MINISTRIES,119198421,119168421,ON,ON,10258.0,300.0,substitution,100.0
351571,366478,New Tribes Mission,News Tribes Mission,107712139,107732139,ON,ON,2345.0,8150.0,substitution,97.3
331679,420904,Gospel For Asia,GOSPEL FOR ASIA,010744183,001074418,ON,ON,6670.0,3820.0,insertion_deletion,100.0
368170,374831,United Pentecostal Church of Atlantic District,ATLANTIC DISTRICT UNITED PENTECOSTAL CHURCH,119227877,119277877,NB,NB,180.0,10200.0,substitution,100.0
327482,336516,PARTNESRS INTERNATIONAL,Partner's International,118556962,118656962,ON,ON,9168.0,1200.0,substitution,95.7
312141,393757,Huron County Christmas Bureau,Huron County Christmas Bureau,019222156,192221560,ON,,10110.0,250.0,insertion_deletion,100.0
309493,354980,Christian Medical and Dental Society,Christian Medical & Dental Society,129895006,129895056,ON,NS,341.0,10000.0,substitution,100.0
313892,323855,WORLD VISION,World Vision,119304858,011930485,ON,ON,100.0,10180.0,insertion_deletion,100.0
340695,389236,Camp Oochigeas,CAMP OOCHIGEAS,131186022,131106022,ON,ON,250.0,10000.0,substitution,100.0
316860,381780,North Burma Christian Mission,North Burma Christian Mission,272321347,723213475,,PE,9292.0,900.0,insertion_deletion,100.0
340489,384653,Primates World Relief and Development Fund,Primate's World Relief & Development Fund,866434604,866434104,ON,ON,6668.0,3507.0,substitution,96.1
316860,402354,North Burma Christian Mission,North Burma Christian Mission,272321347,072321347,,,9292.0,857.0,substitution,100.0
398469,404258,Gospel for Asia,Gospel for Asia,107441814,107441824,ON,ON,8911.0,1190.0,substitution,100.0
389464,420973,Canadian Association Lutherm Congregating,CANADIAN ASSOC. OF LUTHERAN CONGREGATIONA,992527169,192527169,BC,BC,1000.0,9090.0,substitution,90.0
310175,385378,Queen's House,Queen's House,107368916,107368416,SK,SK,4000.0,6000.0,substitution,100.0
311079,369980,Bayside Camp,Bayside Camp,106296228,106276228,NS,NS,5173.0,4633.0,substitution,100.0
340359,346791,Lambton Kent District School Board,Lambton Kent District School,011879749,111879749,,ON,9100.0,700.0,substitution,90.3
309605,312385,The Primates World Relief & Development Fund,Primate's World Relief And Development Fund,008664346,008664340,ON,ON,5438.0,4223.0,substitution,96.1
314459,379699,LIGHTHOUSE,LIGHTHOUSE,119013479,119012479,BC,BC,7200.0,2400.0,substitution,100.0
311644,328491,SAMARITANS PURSE,SAMARITANS PURSE,119138556,119138526,AB,AB,1358.0,8241.0,substitution,100.0
306134,380509,RM OF SPALDING,RM of Spalding,107944089,107944084,SK,SK,3775.0,5800.0,substitution,100.0
381470,386125,Salvation Army,Salvation Army,107951613,810795161,PE,,9300.0,250.0,insertion_deletion,100.0
309358,422006,Mustard Seed Food Bank,Mustard Seed Food Bank,119246123,019246123,BC,BC,9491.0,50.0,substitution,100.0
327137,339139,"""THE KIDNEY FOUNDATION OF CANADA",KIDNEY FOUNDATION CANADA,107567798,107567298,BURNABY,SK,0.0,9525.0,substitution,100.0
361100,416712,The Canadian Red Cross Soc,Canadian Red Cross,011921984,011921914,ON,ON,9500.0,0.0,substitution,90.0
350285,417984,Teach Beyond,TEACH BEYOND,107525196,107523196,MB,MB,2400.0,7090.0,substitution,100.0
331711,360304,THE PRESBYTERIAN CHURCH IN CANADA,The Presbyterian Church of Canada,167856629,167856619,ON,ON,3310.0,6090.0,substitution,94.5
316277,316278,Baptist International Missions Inc,Baptist International Missions Inc.,889712190,889712196,ON,ON,8791.0,566.0,substitution,100.0
361742,367104,Primate's World Relief & Development Fund,PRIMATE'S WORLD RELIEF AND DEVELOPMENT FUND,566434640,766434640,ON,ON,346.0,9000.0,substitution,100.0
319322,386811,SUNNYBROOK FDN,SUNNYBROOK FDN,899208118,899207118,,ON,9100.0,25.0,substitution,100.0
367104,391963,PRIMATE'S WORLD RELIEF AND DEVELOPMENT FUND,PRIMATES WORLD RELIEF & DEVELOPMENT FUND,766434640,266434640,ON,ON,9000.0,38.0,substitution,96.1
351095,422292,Mennonite Central Committee,Mennonite Central Committee,149038263,109038263,ON,ON,3554.0,5455.0,substitution,100.0
370577,396770,Knights of Columbus Charity Fund,Knights of Columbus Charity Fund,107998100,007998100,ON,ON,6967.0,2000.0,substitution,100.0
318895,416636,The Sharing Place,SHARING PLACE,013148229,131482290,ON,ON,7637.0,1200.0,insertion_deletion,100.0
337725,379393,PRIMATE'S WORLD RELIEF & DEVELOPMENT FUND,Primate's World Relief And Development Fund,866434600,866434670,ON,BC,5693.0,3104.0,substitution,100.0
318174,360887,Crossworld,CROSSWORLD,001927338,011927338,QC,QC,4320.0,4467.0,substitution,100.0
311551,356660,CROHNS & COLITIS FOUNDATION,Crohns & Colitis Foundation,118831448,118831443,MB,MB,7808.0,918.0,substitution,100.0
337912,423823,St. Paul Lions Club,St. Paul Lions Club,100097126,500097126,AB,AB,5000.0,3698.0,substitution,100.0
328491,394433,SAMARITANS PURSE,SAMARITAN'S PURSE,119138526,119138521,AB,AB,8241.0,453.0,substitution,90.9
349457,376611,The Presbyterian Church in Canada,Presbyterian Church in Canada,001078566,000107856,ON,ON,5472.0,3200.0,insertion_deletion,100.0
348358,417984,TEACH BEYOND INC,TEACH BEYOND,107529196,107523196,MB,MB,1500.0,7090.0,substitution,100.0
321457,322980,Chalice,CHALICE,137591010,137591020,NS,NS,8184.0,396.0,substitution,100.0
321461,377527,CAMP GEDDIE,Camp Geddie,137241674,013724167,NS,NS,500.0,8072.0,insertion_deletion,100.0
330002,379477,BRENTWOOD CONGREGATION OF JEHOVAH'S WITNESSES,BRENTWOOD CONGREGATION OF JEHOVAH'S WITNESSES,843772875,543772875,AB,AB,4373.0,4192.0,substitution,100.0
321317,366907,WORLD VISION,World Vision,119304856,119304853,ON,ON,7961.0,600.0,substitution,100.0
355139,399593,RFRO-RUCHAMA FRAIDEL RELIEF ORGANIZATION,RFRO Ruchama Fraidel Relied Organization,859297440,859294440,,,6585.0,1920.0,substitution,96.3
377527,389478,Camp Geddie,CAMP GEDDIE,013724167,137241678,NS,NS,8072.0,380.0,insertion_deletion,100.0
325705,410511,Parole de Vie Bethel,Parole De Vie Béthel Inc,107517857,107587857,QC,QC,8317.0,120.0,substitution,100.0
392953,423440,NORHT PEACE PREGNANCY CARE CENTRE,NORHT PEACE PREGNANCY CARE CENTRE,869389956,869389986,BC,BC,6919.0,1500.0,substitution,100.0
312271,417985,Cups,CUPS,013411251,134112516,,AB,6000.0,2400.0,insertion_deletion,100.0
321259,384208,THE PRIMATE'S WORLD RELIEF DEVELOPMENT FUND,PRIMATES WORLD RELIEF & DEVELOPMENT FUND,866434643,886643464,ON,ON,6168.0,2150.0,insertion_deletion,96.1
335541,423966,Massey Centre,Massey Centre,019283687,192836870,ON,ON,4425.0,3750.0,insertion_deletion,100.0
362859,399593,Ruchama Fraidel Relief Organization(RFRO),RFRO Ruchama Fraidel Relied Organization,859296440,859294440,ON,,6200.0,1920.0,substitution,96.3
366968,394851,SHARE WORD GLOBAL,SHAREWORD GLOBAL,108082994,108082992,ON,ON,7608.0,500.0,substitution,97.0
308776,368969,"""Canadian Cancer Society SK.""",CANADIAN CANCER SOCIETY,018829803,188298031,SK,SK,2092.0,6014.0,insertion_deletion,90.9
313892,321317,WORLD VISION,WORLD VISION,119304858,119304856,ON,ON,100.0,7961.0,substitution,100.0
352251,358713,CONVENTION OF ATLANTIC BAPTIST CHURCHES,CONVENTION OF ATLANTIC BAPTIST CHURCHES,041443131,081443131,NB,NB,1452.0,6437.0,substitution,100.0
309025,423771,Canadian Baptists of Ont & Que,Canadian Baptists of Ont & Que,018799041,187990410,ON,ON,6600.0,1200.0,insertion_deletion,100.0
320328,360050,Cal Bombay Ministries,Cal Bombay Ministries,875823808,875829808,ON,ON,7300.0,500.0,substitution,100.0
341810,402775,MTC,MTC,000037729,000037779,QC,QC,4500.0,3200.0,substitution,100.0
330367,332847,Vineyard Resources,vineyard Resources,898678470,089867847,NB,NB,4976.0,2667.0,insertion_deletion,100.0
316267,414472,Christian Children Fund,Christian Childrens Fund,806918543,069185430,,ON,7146.0,491.0,insertion_deletion,97.9
391493,407805,THE GREAT COMMISSION FOUNDATION,The Great Commission Foundation,859928583,859928183,AB,AB,7400.0,200.0,substitution,100.0
312832,319837,RESEAU ANIMAL SECOURS,Réseau secours animal,884865797,884865727,,,1800.0,5750.0,substitution,100.0
347196,365316,Papal Charities,PAPAL CHARITIES,011871698,118716980,ON,ON,7374.0,100.0,insertion_deletion,100.0
319960,394433,Samaritans Purse,SAMARITAN'S PURSE,119138522,119138521,AB,AB,6926.0,453.0,substitution,90.9
322553,324664,SALVATION ARMY,Salvation Army,107951168,107951118,ON,ON,4426.0,2949.0,substitution,100.0
319118,332937,Fabrique de Cap-Chat,FABRIQUE DE CAP-CHAT,889187042,880187042,QC,QC,7255.0,100.0,substitution,100.0
389735,394276,Family Counselling Centre,Family Counselling Centre,028379609,026379609,ON,ON,4107.0,3232.0,substitution,100.0
320491,394433,Samaritans Purse,SAMARITAN'S PURSE,119138529,119138521,AB,AB,6879.0,453.0,substitution,90.9
308776,318610,"""Canadian Cancer Society SK.""",Canadian Cancer Society,018829803,048829803,SK,AB,2092.0,5181.0,substitution,90.9
319323,327362,Partners International,Partners International,118856662,118856862,ON,ON,1200.0,6020.0,substitution,100.0
347359,384602,Niagara Nutrition,Niagara Nutrition,106729400,010672940,,ON,550.0,6650.0,insertion_deletion,100.0
312363,331775,PRESBYTERIAN CHURCH IN CANADA,Presbyterian Church of Canada,107895661,107885661,ON,ON,6559.0,622.0,substitution,94.5
307571,365377,MISSION TO SEAFARERS,Mission to Seafarers,889108495,889108455,BC,BC,3373.0,3737.0,substitution,100.0
317532,386810,MISSION DES FRANCISCAINS,MISSION DES FRANCISCAINS,040011769,400117690,,,6800.0,300.0,insertion_deletion,100.0
15900,355405,THE KITIMAT SCHOLARSHIP ASSOCIATION,KITMAT SCHOLARSHIP ASSOCIATION,118983733,118933733,BC,BC,3500.0,3600.0,substitution,97.3
317654,320085,SALVATION ARMY,The Salvation Army,107916180,010791618,ON,SK,4880.0,2215.0,insertion_deletion,100.0
332034,370172,International Fellowship of Christians & jeus,Internation Fellowship of Christians & Jews,869411578,869411518,ON,ON,4070.0,3000.0,substitution,94.9
334223,381597,Gideons of Canada,The Gideons of Canada,708082991,408082991,,ON,6700.0,350.0,substitution,100.0
339150,422292,Mennonite Central Committee,Mennonite Central Committee,009038263,109038263,ON,ON,1550.0,5455.0,substitution,100.0
307723,320189,BIBLE SOCIETY,BIBLE SOCIETY,018829647,011829647,ON,,1732.0,5272.0,substitution,100.0
309851,313895,Canadian Lutheran Hour,CANADIAN LUTHERAN HOUR,118833821,118833820,ON,ON,6909.0,95.0,substitution,100.0
330500,346605,FONDS L'AIDENT,FONDS L'AIDENT,868317157,868317757,,,5500.0,1500.0,substitution,100.0
327124,374717,The Mustard Seed Church,THE MUSTARD SEED CHURCH,013344326,133443269,AB,AB,5020.0,1886.0,insertion_deletion,100.0
398577,413448,Paroisse San Giovanni Bosco,Paroisse San Giovanni Bosco,081045697,081045691,QC,QC,4200.0,2703.0,substitution,100.0
308476,365377,Missions to Seafarers,Mission to Seafarers,889108655,889108455,,BC,3096.0,3737.0,substitution,97.6
320216,329362,Kiwanis Music and Dance Festival Assoc Inc,Kiwanis Music and Dance Festival Association,002269118,000269118,ON,ON,4500.0,2250.0,substitution,100.0
353568,414615,TRANSPORT FOR CHRIST,Transport for Christ,140840066,140840666,NB,NB,6066.0,600.0,substitution,100.0
307911,310414,World Vision of Canada,World Vision Canada,001193485,011934855,ON,ON,5223.0,1414.0,insertion_deletion,100.0
350302,376357,The Canadian Scottish Regiment Cadet Old Guard Society,THE CANADIAN SCOTTISH REGIMENT CADET OLD GUARD SOCIETY,804068849,804058849,BC,BC,4617.0,2000.0,substitution,100.0
334112,334113,Pearce Williams Christian Centre,Pearce Williams Christian Centre,107829121,107829171,ON,ON,900.0,5601.0,substitution,100.0
352567,368166,Miracle Beach School Lunch Program,MIRACLE BEACH SCHOOL LUNCH PROGRAM,010796196,107961960,BC,BC,5500.0,1000.0,insertion_deletion,100.0
335195,355371,Brock Food Bank,BROCK FOOD BANK,128500904,123500904,ON,ON,4405.0,2000.0,substitution,100.0
316113,347847,Arms of Jesus,Arms of Jesus,828201845,828201895,ON,ON,5839.0,450.0,substitution,100.0
335498,369755,Samaritan's Purse,Samiritan's Purse,019138527,191385270,AB,AB,2705.0,3530.0,insertion_deletion,94.1
394723,396347,La Corporation Episcopale Catholique Romaine de Prince Alber,La Corporation Episcopale Catholique Romaine de Prince Alber,107585035,107585055,SK,SK,979.0,5251.0,substitution,100.0
341406,413653,Emergency Relief Fund,Emergency Relief Fund,117643910,177643910,ON,ON,4589.0,1600.0,substitution,100.0
318610,324484,Canadian Cancer Society,CANADIAN CANCER SOCIETY,048829803,008829803,AB,SK,5181.0,970.0,substitution,100.0
367920,393299,Heart & Stroke Foundation of Sask,Heart & Stroke Foundation of Sask.,107995817,107965817,SK,SK,3611.0,2530.0,substitution,100.0
370122,418452,PRESBYTERIAN CHURCH OF CANADA,Presbyterian Church in Canada,107756619,107156619,ON,ON,3503.0,2635.0,substitution,94.5
328608,409800,Sunnybrook Hosp Veterens Comfort Fund,Sunnybrook Hospital Veterans Comfort Fund,089920018,089920618,ON,ON,4800.0,1200.0,substitution,92.3
327008,355606,TEEN CHALLENGE,TEEN CHALLENGE,108066631,108066633,SK,ON,2980.0,3000.0,substitution,100.0
396347,398406,La Corporation Episcopale Catholique Romaine de Prince Alber,La Corporation Episcopale Catholique Romaine de Prince Alber,107585055,107585057,SK,SK,5251.0,681.0,substitution,100.0
352980,365473,BLUE SEA FOUNDATION,BLUE SEA FOUNDATION,819982655,819682655,ON,ON,5318.0,600.0,substitution,100.0
394253,397641,Covenent House,COVENANT HOUSE,897675925,897675725,BC,BC,5518.0,250.0,substitution,92.9
314788,416314,Lutheran Urban Mission,LUTERAN URBAN MISSION,351988592,351988598,MB,MB,5342.0,412.0,substitution,97.7
324118,333608,Fabrique St-Jude,Fabrique St-Jude,889358480,088935848,,QC,2900.0,2800.0,insertion_deletion,100.0
389265,413659,Sask District of the Pentecostal Ass. of Canada,Sask District of the Pentecostal Ass. of Canada,735360352,353603520,SK,SK,2698.0,2998.0,insertion_deletion,100.0
330810,403114,CHILDREN'S HEALTH & HOSPITAL FOUNDATION OF SASKATCHEWAN INC.,Children's Hospital Foundation of Saskatchewan,135309942,135303942,SK,SK,650.0,5000.0,substitution,90.1
316992,324910,Arthritis,The Arthritis Society,108071271,108071971,,SK,4849.0,763.0,substitution,100.0
320189,350665,BIBLE SOCIETY,Bible Society,011829647,118296470,,NB,5272.0,325.0,insertion_deletion,100.0
332679,378483,CNIB,CNIB,119219458,119219453,,,1263.0,4300.0,substitution,100.0
328517,419332,Gospel for Asia,Gospel for Asia,107111834,107411834,ON,ON,5138.0,420.0,substitution,100.0
372855,395017,CANADIAN RED CROSS,CANADIAN RED CROSS,110219814,117219814,ON,ON,3300.0,2255.0,substitution,100.0
337909,402350,Camp Shalom,Camp Shalom,866069986,666069986,ON,ON,5414.0,112.0,substitution,100.0
314645,402645,WORLD VISION,World Vision,119204855,119604855,ON,ON,3508.0,2004.0,substitution,100.0
326052,360394,THE GIDEON INTERNATIONAL,Gideons International,018082991,008082991,ON,ON,4200.0,1305.0,substitution,97.6
313484,377324,"""Lutheran Church - Canada East District""",Lutheran Church Canada East Distict,893990834,893993834,ON,ON,1275.0,4200.0,substitution,98.6
319754,349365,The Foundation Fighting Blindness,THE FOUNDATION FIGHTING BLINDNESS,111929369,119293690,ON,ON,5359.0,100.0,insertion_deletion,100.0
364743,378483,CNIB,CNIB,119219457,119219453,SK,,1137.0,4300.0,substitution,100.0
336574,337207,CHRISTIAN CHILDRENS FUND,Christian Children Fund,110691854,010691854,ON,ON,468.0,4872.0,substitution,97.9
339059,365255,Send International,Send International,019145068,009145068,ON,ON,3800.0,1540.0,substitution,100.0
361113,376778,Paroisse Marie-Médiatrice,Paroisse Marie Médiatrice,012896735,128967350,,ON,4240.0,1050.0,insertion_deletion,100.0
349678,405201,Développement et Paix,DÉVELOPPEMENT ET PAIX,111829902,119829902,QC,QC,4778.0,500.0,substitution,100.0
338862,419873,CANADIAN CANCER SOCIETY (NS),CANADIAN CANCER SOCIETY,118829809,118829806,NS,ON,768.0,4500.0,substitution,90.9
382546,405299,TEEN CHALLENGE,Teen Challenge,708066663,008066663,ON,ON,4000.0,1200.0,substitution,100.0
350233,402775,MTC,MTC,000237779,000037779,QC,QC,2000.0,3200.0,substitution,100.0
307994,394382,Salvation Army,THE SALVATION ARMY,101951618,102951618,ON,ON,4076.0,1100.0,substitution,100.0
373011,399089,Emmanuel International,Emmanuel International,118891277,118898277,MB,ON,3594.0,1560.0,substitution,100.0
416419,419873,CANADIAN CANCER SOCIETY,CANADIAN CANCER SOCIETY,118829804,118829806,SK,ON,650.0,4500.0,substitution,100.0
316992,395224,Arthritis,ARTHRITIS SOCIETY,108071271,108071871,,ON,4849.0,300.0,substitution,100.0
316646,329076,GIDEONS,Gideons,108082990,010808299,ON,ON,21.0,5120.0,insertion_deletion,100.0
322199,413881,Samaritan's Purse,Samaritan's Purse,179138527,109138527,AB,AB,5075.0,50.0,substitution,100.0
324547,375145,Torah Unesorah,TORAH UMESORAH,119265443,119265543,,ON,100.0,5000.0,substitution,92.9
409686,410706,AMNESTY INTERNATIONAL,Amnesty International,118795914,118775914,,ON,5000.0,50.0,substitution,100.0
345452,424134,STARTS,STARS,895094760,089509476,SK,AB,20.0,5000.0,insertion_deletion,90.9
399410,414782,ABWE,ABWE,845500558,845550558,ON,ON,4304.0,700.0,substitution,100.0
376516,419873,CANADIAN CANCER SOCIETY,CANADIAN CANCER SOCIETY,118829805,118829806,ON,ON,500.0,4500.0,substitution,100.0
339826,379519,RED DEER KOREAN CULTURE & LANGUAGE SCHOOL SOCIETY,RED DEER KOREAN CULTURE & LANGUAGE SCHOOL SOCIETY,774957122,774957112,AB,AB,4000.0,1000.0,substitution,100.0
306113,363734,Union of French Baptist Churches,Union of French Baptist Churches,101849956,191849956,QC,QC,4500.0,500.0,substitution,100.0
315530,351860,World Vision,World Vision,009304855,109304855,ON,,3282.0,1668.0,substitution,100.0
324664,363715,Salvation Army,SALVATION ARMY,107951118,107951418,ON,MB,2949.0,2000.0,substitution,100.0
322553,341569,SALVATION ARMY,SALVATION ARMY,107951168,107956168,ON,ON,4426.0,500.0,substitution,100.0
352326,368995,NEIGHBOR-AID FOOD BANK,NEIGHBOR-AID OR THE FOOD BANK,890404261,890404761,AB,AB,1720.0,3175.0,substitution,93.6
80765,325768,APHASIA ASSOCIATION OF NOVA SCOTIA,Nova Scotia Aphasia Association,810968404,810988404,NS,ON,4784.0,100.0,substitution,100.0
307685,408156,Salvation Army,Salvation Army,107951681,107951661,ON,ON,4760.0,100.0,substitution,100.0
333922,389399,Diocese of Calgary,Diocese of Calgary,107909937,107909930,AB,AB,4350.0,470.0,substitution,100.0
335195,369318,Brock Food Bank,BROCK FOOD BANK,128500904,128500804,ON,ON,4405.0,400.0,substitution,100.0
362017,408872,World Vision,World Vission,119330485,119340485,ON,ON,2106.0,2680.0,substitution,96.0
348532,365274,Samaritan's Purse,Samaritan's Purse,119198527,119158527,AB,AB,1705.0,3080.0,substitution,100.0
349678,406300,Développement et Paix,Développement et Paix,111829902,011829902,QC,QC,4778.0,0.0,substitution,100.0
310520,415989,World Vision,World Vision,000930455,000130455,ON,ON,3867.0,840.0,substitution,100.0
323316,417569,Dignity House,DIGNITY HOUSE,856314015,856314016,ON,ON,4456.0,250.0,substitution,100.0
335361,380894,Calvary Church,Cavalry Church,010632322,106323220,ON,ON,3290.0,1358.0,insertion_deletion,92.9
339090,378319,Samaritan's Purse,SAMARITAN'S PURSE,119130527,119139527,AB,AB,2140.0,2500.0,substitution,100.0
400644,419873,CANADIAN CANCER SOCIETY,CANADIAN CANCER SOCIETY,118829801,118829806,ON,ON,100.0,4500.0,substitution,100.0
335432,413293,St. Paul's Cathedral - Daily Bread,St Paul's Cathedral - Daily Bread,273077090,073077090,ON,ON,406.0,4186.0,substitution,100.0
351636,419873,Canadian Cancer Society,CANADIAN CANCER SOCIETY,118829808,118829806,ON,ON,75.0,4500.0,substitution,100.0
308277,314426,Canadian Bible Society,Canadian Bible Society,048829647,008829647,SK,NL,180.0,4342.0,substitution,100.0
