bnless_entity_id,bnless_name,branch_suffix,bn_entity_id,bn_entity_name,bn_root,province,bn_entity_flow,bnless_entity_flow
339395,Salvation Army - Midland Total,Midland Total,383564,Salvation Army,133485289,BC,1000.0,4516.0
339395,Salvation Army - Midland Total,Midland Total,344868,Salvation Army,001099518,ON,1000.0,4516.0
339395,Salvation Army - Midland Total,Midland Total,355135,SALVATION ARMY,207951618,ON,1000.0,4516.0
339395,Salvation Army - Midland Total,Midland Total,370888,Salvation Army,001079518,ON,1000.0,4516.0
397249,Salvation Army - London East Total,London East Total,393755,SALVATION ARMY,907951618,ON,1514.0,4000.0
335752,Salvation Army - Barrie Total,Barrie Total,393755,SALVATION ARMY,907951618,ON,1514.0,4000.0
366680,Primates World Relief and Development Fund (P.W.R.D.F.),P.W.R.D.F.,417454,Primates World Relief + Development Fund,866934646,ON,3857.0,1657.0
397250,Salvation Army - New Liskeard Total,New Liskeard Total,332044,"""THE SALVATION ARMY",119134179,MONTREAL,3950.0,1563.0
394302,CANADIAN CANCER SOCIETY (CALGARY),CALGARY,338255,Canadian Cancer Society,118829162,ON,3250.0,2262.0
403787,SALVATION ARMY - CHRISTMAS TOY DRIVE,CHRISTMAS TOY DRIVE,307685,Salvation Army,107951681,ON,4760.0,750.0
315729,ROYAL CANADIAN LEGION CHARITABLE FOUNDATION - HOSPITAL & BUR,HOSPITAL & BUR,405278,ROYAL CANADIAN LEGION,084957005,ON,510.0,5000.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,354539,Salvation Army,119059750,,625.0,4885.0
386387,Mennonite Central Committee - relief kits,relief kits,396564,MENNONITE CENTRAL COMMITTEE,107690910,SK,3000.0,2505.0
401713,Salvation Army - Smithers Total,Smithers Total,332044,"""THE SALVATION ARMY",119134179,MONTREAL,3950.0,1555.0
350793,Salvation Army - Food Band,Food Band,307685,Salvation Army,107951681,ON,4760.0,745.0
405001,ALBERTA CANCER FOUNDATION (CROSS CANCER INSTITUTE),CROSS CANCER INSTITUTE,360760,ALBERTA CANCER FOUNDATION,118780447,BC,100.0,5403.0
376318,CANADIAN RED CROSS - QUEBEC,QUEBEC,374077,CANADIAN RED CROSS,119211814,ON,500.0,5000.0
387910,CANADIAN CANCER SOCIETY (DAFFODIL),DAFFODIL,419873,CANADIAN CANCER SOCIETY,118829806,ON,4500.0,1000.0
389189,Mount Sinai Hospital Foundation - Governor Circle,Governor Circle,414925,Mount Sinai Hospital Foundation,109048106,ON,2500.0,3000.0
389225,MCGILL UNIVERSITY - DR. ALICE BENJAMIN FUND,DR. ALICE BENJAMIN FUND,345531,McGill University,119126891,QC,500.0,5000.0
389625,YMCA - Cobourg,Cobourg,320226,YMCA,119007790,QC,5000.0,500.0
389800,CANADIAN RED CROSS - FORT MCMURRAY FIRES,FORT MCMURRAY FIRES,374077,CANADIAN RED CROSS,119211814,ON,500.0,5000.0
391203,Salvation Army - Bowmanville Total,Bowmanville Total,332605,SALVATION ARMY,107051618,ON,2500.0,3000.0
391203,Salvation Army - Bowmanville Total,Bowmanville Total,366620,The Salvation Army,010751616,ON,2500.0,3000.0
391758,The Salvation Army (Traditional),Traditional,390967,The Salvation Army,107851518,NS,500.0,5000.0
391758,The Salvation Army (Traditional),Traditional,341569,SALVATION ARMY,107956168,ON,500.0,5000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,376516,CANADIAN CANCER SOCIETY,118829805,ON,500.0,5000.0
397249,Salvation Army - London East Total,London East Total,395310,The Salvation Army,107851618,ON,1500.0,4000.0
397249,Salvation Army - London East Total,London East Total,404400,SALVATION ARMY,107958735,BC,1500.0,4000.0
407773,TEL AVIV UNIVERSITY - THE INSTITUTE FOR NATIONAL SECURITY ST,THE INSTITUTE FOR NATIONAL SECURITY ST,343772,TEL AVIV UNIVERSITY,887483436,ON,3500.0,2000.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,415766,THE ROYAL CANADIAN LEGION,107929025,ON,300.0,5200.0
335752,Salvation Army - Barrie Total,Barrie Total,395310,The Salvation Army,107851618,ON,1500.0,4000.0
335752,Salvation Army - Barrie Total,Barrie Total,404400,SALVATION ARMY,107958735,BC,1500.0,4000.0
350277,Starlight Children's - Drive for smiles 2015,Drive for smiles 2015,400018,STARLIGHT CHILDREN'S FOUNDATION,131290569,QC,500.0,5000.0
350381,Mount Sinai Hospital Foundation (Governor Circle-Platinum),Governor Circle-Platinum,414925,Mount Sinai Hospital Foundation,109048106,ON,2500.0,3000.0
351810,"""Canadian Red Cross - Fort Murray Fire Relief National Offic""","Fort Murray Fire Relief National Offic""",374077,CANADIAN RED CROSS,119211814,ON,500.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,376516,CANADIAN CANCER SOCIETY,118829805,ON,500.0,5000.0
359906,St. Vincent De Paul - Calgary,Calgary,377599,ST VINCENT DE PAUL,103410671,AB,500.0,5000.0
366398,McGill University (Dr. Potter),Dr. Potter,345531,McGill University,119126891,QC,500.0,5000.0
369347,STARS - Rescue on the Island,Rescue on the Island,391337,STARS,123456456,AB,500.0,5000.0
369347,STARS - Rescue on the Island,Rescue on the Island,330649,STARS FOUNDATION,895094791,,500.0,5000.0
369347,STARS - Rescue on the Island,Rescue on the Island,344011,STARS,895094461,AB,500.0,5000.0
369347,STARS - Rescue on the Island,Rescue on the Island,364935,STARS,818459251,AB,500.0,5000.0
370346,Cystic Fibrosis Canada - NL Division,NL Division,371360,CYSTIC FIBROSIS CANADA,106845384,QC,5000.0,500.0
372231,McGill University (re: Maintenance of buildings),re: Maintenance of buildings,313512,McGill University,119028981,QC,1500.0,4000.0
375376,Salvation Army - Penticton Total,Penticton Total,390967,The Salvation Army,107851518,NS,500.0,5000.0
375376,Salvation Army - Penticton Total,Penticton Total,341569,SALVATION ARMY,107956168,ON,500.0,5000.0
407483,MUNICIPALITY OF SOUTH BRUCE (MUNICIPAL TREE COMMITTEE),MUNICIPAL TREE COMMITTEE,370285,Municipality of South Bruce,688299380,ON,4497.0,1000.0
343196,Salvation Army - Quesnel Total,Quesnel Total,317654,SALVATION ARMY,107916180,ON,4880.0,617.0
319944,SALVATION ARMY - DUNNVILLE FOOD BANK,DUNNVILLE FOOD BANK,307685,Salvation Army,107951681,ON,4760.0,734.0
382492,Mennonite Central Committee - Refugees,Refugees,323075,Mennonite Central Committee,190380263,ON,4992.0,500.0
324940,ROYAL CANADIAN LEGION - BRANCH 29,BRANCH 29,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,300.0
397250,Salvation Army - New Liskeard Total,New Liskeard Total,307057,Salvation Army,170951616,ON,3925.0,1563.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,414500,THE SALVATION ARMY,010741618,BC,600.0,4885.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,355626,THE SALVATION ARMY,107941518,MB,400.0,5083.0
401713,Salvation Army - Smithers Total,Smithers Total,307057,Salvation Army,170951616,ON,3925.0,1555.0
406802,World Vision - Support 2 Children,Support 2 Children,413042,WORLD VISION,119304866,ON,4682.0,795.0
384724,THE SOCIETY OF ST VINCENT DE PAUL - NATIONAL COUNCIL OF CANA,NATIONAL COUNCIL OF CANA,367020,ST. VINCENT DE PAUL,132410697,AB,1476.0,4000.0
384873,The Salvation Army - Newmarket Total,Newmarket Total,307994,Salvation Army,101951618,ON,4076.0,1400.0
307338,St-Vincent De Paul - St. Mark,St. Mark,367020,ST. VINCENT DE PAUL,132410697,AB,1476.0,4000.0
391758,The Salvation Army (Traditional),Traditional,321482,THE SALVATION ARMY,107957105,ON,475.0,5000.0
375376,Salvation Army - Penticton Total,Penticton Total,321482,THE SALVATION ARMY,107957105,ON,475.0,5000.0
420662,ST JAMES UNITED CHURCH (FOOD PROGRAM),FOOD PROGRAM,21672,ST JAMES UNITED CHURCH,119178242,NS,5321.0,150.0
308008,Salvation Army (Soup kitchen donation),Soup kitchen donation,307994,Salvation Army,101951618,ON,4076.0,1395.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,392621,Canadian Cancer Society,118809803,ON,470.0,5000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,392621,Canadian Cancer Society,118809803,ON,470.0,5000.0
322903,United Church - Gifts of Wisdom,Gifts of Wisdom,308012,UNITED CHURCH,118941261,,5368.0,100.0
349407,CYSTIC FIBROSIS CANADA (EDMONTON & NORTHERN ALBERTA),EDMONTON & NORTHERN ALBERTA,371360,CYSTIC FIBROSIS CANADA,106845384,QC,5000.0,468.0
362421,WORLD VISION CANADA (CHILD),CHILD,308166,WORLD VISION CANADA,119494855,ON,5000.0,468.0
366680,Primates World Relief and Development Fund (P.W.R.D.F.),P.W.R.D.F.,408085,Primates World Relief and Development Fund,086643646,ON,3810.0,1657.0
354338,Cornell University - Annual Fund $US,Annual Fund $US,379434,CORNELL UNIVERSITY,150532082,NY,3456.0,2008.0
323195,SOCIETY OF ST. VINCENT DE PAUL (ST. GABRIEL CONFERENCE),ST. GABRIEL CONFERENCE,367916,St. Vincent de Paul,129449878,BC,1213.0,4250.0
391836,Society of St. Vincent de Paul - Mount Carmel Church,Mount Carmel Church,413444,Société St-Vincent-de Paul,890368449,QC,5162.0,300.0
382768,THE SALVATION ARMY - NEWFOUNDLAND-LABRADOR DIVISIONAL HEADQU,NEWFOUNDLAND-LABRADOR DIVISIONAL HEADQU,307994,Salvation Army,101951618,ON,4076.0,1385.0
409240,Salvation Army - Blenheim Food Bank,Blenheim Food Bank,307685,Salvation Army,107951681,ON,4760.0,700.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,406537,The Salvation Army,079516180,ON,572.0,4885.0
357700,Salvation Army - Listowel Total,Listowel Total,322553,SALVATION ARMY,107951168,ON,4426.0,1027.0
329511,Salvation Army - Terrace Total,Terrace Total,332044,"""THE SALVATION ARMY",119134179,MONTREAL,3950.0,1500.0
336394,Salvation Army - Senior Corps.,Senior Corps.,390967,The Salvation Army,107851518,NS,500.0,4950.0
336394,Salvation Army - Senior Corps.,Senior Corps.,341569,SALVATION ARMY,107956168,ON,500.0,4950.0
312075,THE SALVATION ARMY - BELLEVILLE MINISTRIES,BELLEVILLE MINISTRIES,324664,Salvation Army,107951118,ON,2949.0,2500.0
399806,Salvation Army - Angel Tree Total,Angel Tree Total,322553,SALVATION ARMY,107951168,ON,4426.0,1021.0
418295,ST JOHN'S CHURCH (LANCASTER),LANCASTER,21720,ST. JOHN'S CHURCH,119180149,ON,5246.0,200.0
398314,CNEWA (UKRAINE DONATIONS),UKRAINE DONATIONS,321283,CNEWA,000297599,ON,5125.0,320.0
309824,Canadian Cancer Society - Edmonton &,Edmonton &,419873,CANADIAN CANCER SOCIETY,118829806,ON,4500.0,943.0
395423,Salvation Army - Gravenurst Total,Gravenurst Total,307685,Salvation Army,107951681,ON,4760.0,682.0
324505,CANADIAN CANCER SOCIETY (LETHBRIDGE),LETHBRIDGE,318610,Canadian Cancer Society,048829803,AB,5181.0,260.0
357288,The Royal Canadian Legion (Br #2 SK. Command),Br #2 SK. Command,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,250.0
371903,Trinity United Church - Brandon,Brandon,56749,TRINITY UNITED CHURCH,866594856,NB,2544.0,2895.0
330889,Chalice (Canada),Canada,347238,CHALICE,137691012,AB,5166.0,270.0
339814,CANADIAN CANCER SOCIETY (CATERINA MARTORANA D'ORSO),CATERINA MARTORANA D'ORSO,318610,Canadian Cancer Society,048829803,AB,5181.0,250.0
380149,Salvation Army - Kootenay Valley Community,Kootenay Valley Community,317654,SALVATION ARMY,107916180,ON,4880.0,550.0
418586,Salvation Army - Toronto Housing and Homeless Support,Toronto Housing and Homeless Support,322553,SALVATION ARMY,107951168,ON,4426.0,1000.0
340800,Salvation Army (Flin Flon),Flin Flon,322553,SALVATION ARMY,107951168,ON,4426.0,1000.0
329511,Salvation Army - Terrace Total,Terrace Total,307057,Salvation Army,170951616,ON,3925.0,1500.0
336394,Salvation Army - Senior Corps.,Senior Corps.,321482,THE SALVATION ARMY,107957105,ON,475.0,4950.0
363814,HEART AND STROKE FOUNDATION OF CANADA - NATIONAL OFFICE,NATIONAL OFFICE,410582,HEART AND STROKE FOUNDATION OF CANADA,106848806,ON,70.0,5345.0
376443,Heart & Stroke Foundation (Peel),Peel,309257,Heart & Stroke Foundation,121989641,QC,4913.0,500.0
326193,Society of St. Vincent de Paul - St. Peter's Food Bank,St. Peter's Food Bank,413444,Société St-Vincent-de Paul,890368449,QC,5162.0,250.0
376318,CANADIAN RED CROSS - QUEBEC,QUEBEC,361411,CANADIAN RED CROSS,118219814,ON,411.0,5000.0
389800,CANADIAN RED CROSS - FORT MCMURRAY FIRES,FORT MCMURRAY FIRES,361411,CANADIAN RED CROSS,118219814,ON,411.0,5000.0
351810,"""Canadian Red Cross - Fort Murray Fire Relief National Offic""","Fort Murray Fire Relief National Offic""",361411,CANADIAN RED CROSS,118219814,ON,411.0,5000.0
358291,Heart & Stroke Foundation - Kingston,Kingston,309257,Heart & Stroke Foundation,121989641,QC,4913.0,498.0
313924,WORLD VISION - CHILD SPONSOR,CHILD SPONSOR,361910,World Vision,011904855,ON,4000.0,1404.0
351003,Presbyterian World Service & Development (PWS &D),PWS &D,339236,Presbyterian World Service and Development,107858661,ON,5148.0,255.0
362982,First Baptist Church (Lethbridge),Lethbridge,13602,FIRST BAPTIST CHURCH,118916311,ON,5153.0,250.0
381240,The Diocese Of Huron - Youth Event Subsidy,Youth Event Subsidy,319435,DIOCESE OF HURON,367461189,ON,3900.0,1500.0
389225,MCGILL UNIVERSITY - DR. ALICE BENJAMIN FUND,DR. ALICE BENJAMIN FUND,405021,MCGILL UNIVERSITY,119129891,QC,400.0,5000.0
389350,Canadian Red Cross - Relief for Sudan,Relief for Sudan,372855,CANADIAN RED CROSS,110219814,ON,3300.0,2100.0
391758,The Salvation Army (Traditional),Traditional,355626,THE SALVATION ARMY,107941518,MB,400.0,5000.0
391765,LIGHTHOUSE (LE PHARE),LE PHARE,379699,LIGHTHOUSE,119012479,BC,2400.0,3000.0
397157,Canadian Cancer Society - New Brunswick Division,New Brunswick Division,411387,CANADIAN CANCER SOCIETY,000629803,ON,400.0,5000.0
397249,Salvation Army - London East Total,London East Total,367239,SALVATION ARMY,107951648,ON,1400.0,4000.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,364569,Royal Canadian Legion,888369894,ON,200.0,5200.0
313754,CUPS - One World,One World,417985,CUPS,134112516,AB,2400.0,3000.0
319790,One Hope Canada (Camp des Iles),Camp des Iles,330209,One Hope Canada,101764573,MB,3400.0,2000.0
335752,Salvation Army - Barrie Total,Barrie Total,367239,SALVATION ARMY,107951648,ON,1400.0,4000.0
355585,Canadian Cancer Society (Cole Fdn),Cole Fdn,411387,CANADIAN CANCER SOCIETY,000629803,ON,400.0,5000.0
366398,McGill University (Dr. Potter),Dr. Potter,405021,MCGILL UNIVERSITY,119129891,QC,400.0,5000.0
373161,Lutheran Church - Canada ABC District (Missions),Missions,338804,Lutheran Church Canada ABC District,000527343,AB,4200.0,1200.0
375376,Salvation Army - Penticton Total,Penticton Total,355626,THE SALVATION ARMY,107941518,MB,400.0,5000.0
316594,MULTIPLE SCLEROSIS SOCIETY OF CANADA (EDMONTON),EDMONTON,353923,Multiple Sclerosis Society of Canada,117746174,ON,5000.0,390.0
333528,ROYAL CANADIAN LEGION (BEECHY BRANCH),BEECHY BRANCH,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,200.0
394302,CANADIAN CANCER SOCIETY (CALGARY),CALGARY,349361,Canadian Cancer Society,118829203,MB,3125.0,2262.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,390967,The Salvation Army,107851518,NS,500.0,4885.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,341569,SALVATION ARMY,107956168,ON,500.0,4885.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,352410,Salvation Army,707951618,ON,300.0,5083.0
339185,THE SALVATION ARMY - CANADA AND BERMUDA,CANADA AND BERMUDA,317654,SALVATION ARMY,107916180,ON,4880.0,500.0
342595,SALVATION ARMY (FORMERRITT BC RELIEF),FORMERRITT BC RELIEF,317654,SALVATION ARMY,107916180,ON,4880.0,500.0
353285,SALVATION ARMY - CORNER BROOK FOOD BANK,CORNER BROOK FOOD BANK,317654,SALVATION ARMY,107916180,ON,4880.0,500.0
374989,Royal Canadian Legion - Moosomin Branch #81,Moosomin Branch #81,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,190.0
311698,Salvation Army (Christmas Hamper),Christmas Hamper,324664,Salvation Army,107951118,ON,2949.0,2430.0
343196,Salvation Army - Quesnel Total,Quesnel Total,307685,Salvation Army,107951681,ON,4760.0,617.0
386424,Salvation Army - Christmas Family,Christmas Family,317654,SALVATION ARMY,107916180,ON,4880.0,496.0
331805,HEART & STROKE FOUNDATION (PROV. OFF),PROV. OFF,309257,Heart & Stroke Foundation,121989641,QC,4913.0,463.0
315729,ROYAL CANADIAN LEGION CHARITABLE FOUNDATION - HOSPITAL & BUR,HOSPITAL & BUR,329078,ROYAL CANADIAN LEGION,892900960,,365.0,5000.0
332073,SALVATION ARMY - WIARTON,WIARTON,320085,The Salvation Army,010791618,SK,2215.0,3150.0
394302,CANADIAN CANCER SOCIETY (CALGARY),CALGARY,345574,CANADIAN CANCER SOCIETY,118529803,ON,3100.0,2262.0
412190,MISSION & SERVICE (4.C),4.C,410643,Mission and Service,000002435,ON,2300.0,3062.0
393372,University of Toronto - REED,REED,342451,UNIVERSITY OF TORONTO,100015509,ON,360.0,5000.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,321482,THE SALVATION ARMY,107957105,ON,475.0,4885.0
369482,Radio Bible Class (Our Daily Bread),Our Daily Bread,312126,Radio Bible Class,179108421,ON,4500.0,857.0
357209,CANADIAN MENTAL HEALTH ASSOCIATION - EDUCATION PROGRAM,EDUCATION PROGRAM,386876,Canadian Mental Health Assoc.,106664044,SK,856.0,4500.0
332073,SALVATION ARMY - WIARTON,WIARTON,323425,SALVATION ARMY,107957618,AB,2205.0,3150.0
315729,ROYAL CANADIAN LEGION CHARITABLE FOUNDATION - HOSPITAL & BUR,HOSPITAL & BUR,317233,Royal Canadian Legion,119128072,ON,353.0,5000.0
411551,Salvation Army - Lloydminster Total,Lloydminster Total,371013,Salvation Army,100791618,ON,800.0,4552.0
384873,The Salvation Army - Newmarket Total,Newmarket Total,332044,"""THE SALVATION ARMY",119134179,MONTREAL,3950.0,1400.0
336394,Salvation Army - Senior Corps.,Senior Corps.,355626,THE SALVATION ARMY,107941518,MB,400.0,4950.0
371178,ARTHRITIS SOCIETY - NATIONAL OFFICE,NATIONAL OFFICE,316992,Arthritis,108071271,,4849.0,500.0
404703,Salvation Army - Ottawa,Ottawa,320085,The Salvation Army,010791618,SK,2215.0,3133.0
308008,Salvation Army (Soup kitchen donation),Soup kitchen donation,332044,"""THE SALVATION ARMY",119134179,MONTREAL,3950.0,1395.0
381084,Youth Unlimited - Time out for Teen Moms,Time out for Teen Moms,402196,Youth Unlimited,107999734,ON,2000.0,3342.0
381084,Youth Unlimited - Time out for Teen Moms,Time out for Teen Moms,409949,YOUTH UNLIMITED,408133502,ON,2000.0,3342.0
403205,BIBLE SOCIETY - ST. JOHN'S,ST. JOHN'S,320189,BIBLE SOCIETY,011829647,,5272.0,70.0
370886,"""Royal Canadian Legion - Stratford Ontario Branch 8""","Stratford Ontario Branch 8""",237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,150.0
381503,CYSTIC FIBROSIS CANADA (CALGARY & SOUTHERN ALBERTA),CALGARY & SOUTHERN ALBERTA,371360,CYSTIC FIBROSIS CANADA,106845384,QC,5000.0,338.0
404703,Salvation Army - Ottawa,Ottawa,323425,SALVATION ARMY,107957618,AB,2205.0,3133.0
337158,L'AMIE (aide intérimaire à l'enfance),aide intérimaire à l'enfance,52522,FONDATION DE L'AMIE,858275670,QC,5287.0,50.0
382768,THE SALVATION ARMY - NEWFOUNDLAND-LABRADOR DIVISIONAL HEADQU,NEWFOUNDLAND-LABRADOR DIVISIONAL HEADQU,332044,"""THE SALVATION ARMY",119134179,MONTREAL,3950.0,1385.0
324944,Royal Canadian Legion - Branch 194,Branch 194,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,145.0
362472,YOUTH UNLIMITED - STEPPING STONES,STEPPING STONES,314517,YOUTH UNLIMITED,887920799,ON,5274.0,60.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,386125,Salvation Army,810795161,,250.0,5083.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,316783,Salvation Army,191951618,ON,245.0,5083.0
409206,Salvation Army - Falls,Falls,322553,SALVATION ARMY,107951168,ON,4426.0,900.0
384873,The Salvation Army - Newmarket Total,Newmarket Total,307057,Salvation Army,170951616,ON,3925.0,1400.0
422272,THE SALVATION ARMY - COMMUNITY AND FAMILY SERVICES HALIFAX,COMMUNITY AND FAMILY SERVICES HALIFAX,411682,Salvation Army,000951618,BC,3520.0,1805.0
315729,ROYAL CANADIAN LEGION CHARITABLE FOUNDATION - HOSPITAL & BUR,HOSPITAL & BUR,346269,Royal Canadian Legion,872612835,ON,325.0,5000.0
308008,Salvation Army (Soup kitchen donation),Soup kitchen donation,307057,Salvation Army,170951616,ON,3925.0,1395.0
319790,One Hope Canada (Camp des Iles),Camp des Iles,389786,One Hope Canada,107264573,MB,3320.0,2000.0
328229,Mishkan Hatorah - Talmudic Academy of Toronto,Talmudic Academy of Toronto,370036,Mishkan Hatorah,588261245,,600.0,4720.0
339395,Salvation Army - Midland Total,Midland Total,371013,Salvation Army,100791618,ON,800.0,4516.0
420822,World Vision - (Support for 2 children),(Support for 2 children),361910,World Vision,011904855,ON,4000.0,1312.0
380149,Salvation Army - Kootenay Valley Community,Kootenay Valley Community,307685,Salvation Army,107951681,ON,4760.0,550.0
382768,THE SALVATION ARMY - NEWFOUNDLAND-LABRADOR DIVISIONAL HEADQU,NEWFOUNDLAND-LABRADOR DIVISIONAL HEADQU,307057,Salvation Army,170951616,ON,3925.0,1385.0
197818,HOPE Centre - Handicapped Organization Promoting Equality,Handicapped Organization Promoting Equality,401519,HOPE CENTRE,119290592,ON,2000.0,3310.0
197818,HOPE Centre - Handicapped Organization Promoting Equality,Handicapped Organization Promoting Equality,402388,THE HOPE CENTRE,119290561,ON,2000.0,3310.0
391982,ROYAL CANADIAN LEGION - CHAPTER 191,CHAPTER 191,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,120.0
345064,Canadian Cancer Society - Kamloops,Kamloops,338255,Canadian Cancer Society,118829162,ON,3250.0,2060.0
412768,Royal Canadian Legion - Kemptville Branch-Veteran Services,Kemptville Branch-Veteran Services,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,113.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,330478,Salvation Army,119159750,ON,220.0,5083.0
312308,Canadian Red Cross - Typhoon Hayan,Typhoon Hayan,369872,Canadian Red Cross,119219981,ON,4302.0,1000.0
321584,CANADIAN RED CROSS - WILD FIRE RELIEF,WILD FIRE RELIEF,369872,Canadian Red Cross,119219981,ON,4302.0,1000.0
338045,Canadian Red Cross - Typhoon Haiyan Fund,Typhoon Haiyan Fund,369872,Canadian Red Cross,119219981,ON,4302.0,1000.0
391758,The Salvation Army (Traditional),Traditional,352410,Salvation Army,707951618,ON,300.0,5000.0
397249,Salvation Army - London East Total,London East Total,369812,The Salvation Army,707951651,ON,1300.0,4000.0
422383,CHEZ DORIS (CHEZDO),CHEZDO,358862,Chez Doris,010183541,QC,300.0,5000.0
306188,CNIB (CORNWALL),CORNWALL,378483,CNIB,119219453,,4300.0,1000.0
315729,ROYAL CANADIAN LEGION CHARITABLE FOUNDATION - HOSPITAL & BUR,HOSPITAL & BUR,415766,THE ROYAL CANADIAN LEGION,107929025,ON,300.0,5000.0
335752,Salvation Army - Barrie Total,Barrie Total,369812,The Salvation Army,707951651,ON,1300.0,4000.0
375376,Salvation Army - Penticton Total,Penticton Total,352410,Salvation Army,707951618,ON,300.0,5000.0
366671,Samaritan's Purse - Christmas Shoeboxes,Christmas Shoeboxes,322199,Samaritan's Purse,179138527,AB,5075.0,220.0
379463,Comprehensive Treatment Clinic (CTC),CTC,263822,Comprehensive Treatment Clinic Inc,746238716,ON,5190.0,104.0
309312,PRIMATES WORLD RELIEF AND DEVELOPMENT FUND ( PWRDF ),PWRDF,391963,PRIMATES WORLD RELIEF & DEVELOPMENT FUND,266434640,ON,38.0,5255.0
389434,Royal Canadian Legion - Huntingdon,Huntingdon,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,100.0
402821,Canadian Red Cross - Ontario Head Office,Ontario Head Office,321707,Canadian Red Cross Society,119214814,SK,3040.0,2250.0
311033,ROYAL CANADIAN LEGION (ASSINIBOIA BRANCH),ASSINIBOIA BRANCH,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,100.0
370943,Girl Guides of Canada - Quebec Council,Quebec Council,326148,GIRL GUIDES OF CANADA,118928554,BC,2390.0,2900.0
318435,ALZHEIMERS ASSOC. (SASK),SASK,322745,Alzheimers Society,010670553,MB,4426.0,863.0
153226,The Salvation Army - Yorkminster Citadel,Yorkminster Citadel,355626,THE SALVATION ARMY,107941518,MB,400.0,4885.0
439196,The Kidney Foundation of Canada - Northern Superior Chapter c/o The Kidney Foundation of Canada,Northern Superior Chapter c/o The Kidney Foundation of Canada,335560,Kidney Foundation of Canada,117567398,SK,283.0,5000.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,384603,Salvation Army,010795618,ON,200.0,5083.0
318863,SALVATION ARMY - PEACE RIVER,PEACE RIVER,389846,SALVATION ARMY,986001155,ON,200.0,5083.0
355399,WORLD VISION - NH,NH,413042,WORLD VISION,119304866,ON,4682.0,600.0
372991,BAPTIST GENERAL CONFERENCE (BGC),BGC,359336,BAPTIST GENERAL CONFERENCE,106885797,AB,2811.0,2469.0
423546,DAILY BREAD MINISTRIES (RADIO BIBLE CLASS),RADIO BIBLE CLASS,307388,DAILY BREAD MINISTRIES,119104287,ON,5177.0,100.0
327346,Royal Canadian Legion - Branch 44,Branch 44,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,86.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,406278,The Royal Canadian Legion,870596392,SK,75.0,5200.0
411496,ROYAL CANADIAN LEGION - BRANCH 28,BRANCH 28,360625,Royal Canadian Legion,887613595,,74.0,5200.0
313924,WORLD VISION - CHILD SPONSOR,CHILD SPONSOR,310520,World Vision,000930455,ON,3867.0,1404.0
345276,Royal Canadian Legion - Branch 50 Kitchener,Branch 50 Kitchener,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,81.0
266966,Royal Canadian Legion - Kennebecasis Branch #58,Kennebecasis Branch #58,356395,The Royal Canadian Legion,101067925,SK,1500.0,3770.0
350827,World Vision - United Church of Canada,United Church of Canada,413042,WORLD VISION,119304866,ON,4682.0,588.0
320511,Faithworks - Stewardship Development Office Anglican,Stewardship Development Office Anglican,397721,Faithworks,167505059,ON,3572.0,1695.0
391721,Royal Canadian Legion - Branch 8,Branch 8,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,75.0
123977,The Salvation Army (Brantford),Brantford,322553,SALVATION ARMY,107951168,ON,4426.0,835.0
313084,Royal Canadian Legion - Branch 70,Branch 70,237845,ROYAL CANADIAN LEGION,108097049,NL,5190.0,70.0
339185,THE SALVATION ARMY - CANADA AND BERMUDA,CANADA AND BERMUDA,307685,Salvation Army,107951681,ON,4760.0,500.0
